"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202310","0450CZE130","1","926472","89.26","637","89220","25","46.54","0.07","860","634","591","188","20231101083112","선산IC","36.239008","128.261401","낙동JC","36.366317","128.239117"
"202310","0300CZE190","1","626421","98.34","333","89181","29","15.77","0.04","358","340","307","35","20231101083112","남상주IC","36.367757","128.140280","낙동JC","36.366317","128.239117"
"202310","3010CZS010","1","688350","99.91","137","8925","0","3.46","0.02","142","139","131","7","20231101083112","상주JC","","","낙동JC","36.366317","128.239117"
"202310","0251CZS300","1","1350560","96.60","223","88229","97","4.15","0.01","230","225","216","9","20231101083112","익산IC","35.990710","127.113792","익산JC","35.942877","127.089822"
"202310","0201CZS010","1","615045","91.25","299","0","0","16.45","0.05","365","298","285","56","20231101083112","완주IC","35.898449","127.151439","익산JC","35.942877","127.089822"
"202310","0251CZE290","1","575849","91.09","92","89227","24","1.60","0.01","94","92","89","3","20231101083112","삼례IC","35.924775","127.078948","익산JC","35.942877","127.089822"
"202310","0201CZE010","1","453753","97.67","280","190","9","10.35","0.04","307","281","262","31","20231101083112","익산JC","35.942877","127.089822","완주IC","35.898449","127.151439"
"202310","0201CZS020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","완주JC","35.883510","127.174010","완주IC","35.898449","127.151439"
"202310","0201CZS030","1","297651","94.50","1013","40003","44","29.06","0.02","1055","1021","964","63","20231101083112","진안IC","35.772303","127.443616","소양IC","35.864405","127.236594"
"202310","0201CZE025","1","238629","95.40","234","14094","10","10.86","0.04","258","237","218","28","20231101083112","완주JC","35.883510","127.174010","소양IC","35.864405","127.236594"
"202310","0150CZS080","1","315911","92.58","155","52962","15","8.13","0.05","193","156","146","32","20231101083112","고창IC","35.439848","126.663887","고창JC","35.417225","126.653116"
"202310","0150CZE070","1","316564","106.70","498","34818","16","17.01","0.03","531","505","469","43","20231101083112","영광IC","35.298961","126.557538","고창JC","35.417225","126.653116"
"202310","0140CZS010","1","302065","99.90","108","44788","41","2.35","0.02","112","108","103","6","20231101083112","남고창IC","35.400687","126.678031","고창JC","35.417225","126.653116"
"202310","0140CZS030","1","128303","106.85","152","8925","38","4.39","0.02","158","153","142","11","20231101083112","장성JC","35.330022","126.804548","장성물류IC","35.350213","126.761971"
"202310","0140CZE020","1","403305","99.20","348","87405","0","15.75","0.04","385","347","328","39","20231101083112","남고창IC","35.400687","126.678031","장성물류IC","35.350213","126.761971"
"202310","0251CZE190","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","장성IC","35.285558","126.786961","장성JC","35.330022","126.804548"
"202310","0251CZS200","1","670147","96.59","449","88889","198","24.04","0.05","537","448","421","81","20231101083112","백양사IC","35.428373","126.803430","장성JC","35.330022","126.804548"
"202310","0140CZE030","1","122155","104.94","155","8925","30","4.34","0.02","162","156","148","9","20231101083112","장성물류IC","35.350213","126.761971","장성JC","35.330022","126.804548"
"202310","0140CZS040","1","275878","100.17","424","21886","340","15.73","0.03","457","427","402","38","20231101083112","북광주IC","35.261397","126.893694","장성JC","35.330022","126.804548"
"202310","0121CZE040","1","624093","103.21","181","87857","1183","2.72","0.01","186","181","176","7","20231101083112","동함평IC","35.050709","126.545749","문평IC","35.067045","126.597271"
"202310","0121CZS050","1","637304","99.93","356","89156","68","6.37","0.01","373","357","345","19","20231101083112","나주IC","35.101566","126.695815","문평IC","35.067045","126.597271"
"202310","0150CZE040","1","637190","98.63","89","87997","1182","2.06","0.02","93","90","86","4","20231101083112","무안IC","35.007344","126.492149","함평JC","35.029384","126.485722"
"202310","0150CZS050","1","222524","107.85","260","16500","323","7.99","0.03","275","262","247","19","20231101083112","함평IC","35.099258","126.481602","함평JC","35.029384","126.485722"
"202310","0121CZS030","1","526095","104.13","196","88886","95","3.30","0.01","201","196","190","7","20231101083112","동함평IC","35.050709","126.545749","함평JC","35.029384","126.485722"
"202310","0121CZE020","1","123687","100.15","212","8923","31","4.95","0.02","220","213","203","11","20231101083112","북무안IC","35.014208","126.434455","함평JC","35.029384","126.485722"
"202310","0450CZS100","1","480755","96.49","623","89177","41","28.12","0.04","670","636","574","67","20231101083112","남김천IC","36.059275","128.267753","성주IC","35.919077","128.249447"
"202310","0450CZE090","1","466667","89.40","479","86079","749","27.90","0.05","529","490","438","63","20231101083112","남성주IC","35.841963","128.324691","성주IC","35.919077","128.249447"
"202310","0121CZE010","1","45396","94.41","125","8917","654","2.33","0.01","129","125","120","6","20231101083112","무안공항IC","35.002621","126.389741","북무안IC","35.014208","126.434455"
"202310","0121CZS020","1","127043","103.95","205","8923","45","5.64","0.02","218","206","193","17","20231101083112","함평JC","35.029384","126.485722","북무안IC","35.014208","126.434455"
"202310","0140CZS050","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","담양JC","35.251980","126.969755","북광주IC","35.261397","126.893694"
"202310","0140CZE040","1","255950","101.13","420","21886","232","12.99","0.03","444","424","398","32","20231101083112","장성JC","35.330022","126.804548","북광주IC","35.261397","126.893694"
"202310","0650CZS110","1","372345","100.77","293","89196","53","5.59","0.01","300","294","283","11","20231101083112","강릉IC","37.749654","128.839215","남강릉IC","37.694106","128.891343"
"202310","0650CZE100","1","415237","101.92","630","89231","21","19.00","0.03","665","631","601","44","20231101083112","옥계IC","37.619269","129.037304","남강릉IC","37.694106","128.891343"
"202310","0251CZE280","1","876120","99.90","217","89201","49","5.61","0.02","232","217","209","16","20231101083112","전주IC","35.878761","127.055519","삼례IC","35.924775","127.078948"
"202310","0251CZS290","1","860057","92.18","90","89228","23","1.58","0.01","93","91","88","3","20231101083112","익산JC","35.942877","127.089822","삼례IC","35.924775","127.078948"
"202310","0600CZS090","1","737445","103.74","313","8923","0","6.13","0.01","333","312","304","20","20231101083112","남춘천IC","37.751595","127.723499","강촌IC","37.734596","127.624603"
"202310","0600CZE080","1","791195","93.74","545","8923","0","17.75","0.03","622","543","521","70","20231101083112","설악IC","37.669385","127.495210","강촌IC","37.734596","127.624603"
"202310","0600CZE090","1","624963","95.52","340","8923","0","5.98","0.01","352","341","327","17","20231101083112","강촌IC","37.734596","127.624603","남춘천IC","37.751595","127.723499"
"202310","0600CZS100","1","649165","90.75","20","8923","0","0.40","0.02","20","20","19","0","20231101083112","동산TG","37.755583","127.734496","남춘천IC","37.751595","127.723499"
"202310","0600CZE100","1","373477","104.34","17","8923","0","0.44","0.02","19","17","16","2","20231101083112","남춘천IC","37.751595","127.723499","동산TG","37.755583","127.734496"
"202310","0600CZS110","1","695822","96.20","182","8923","0","2.39","0.01","188","182","178","7","20231101083112","조양IC","37.761326","127.758490","동산TG","37.755583","127.734496"
"202310","0651CZS020","1","916489","99.60","284","8925","0","6.09","0.02","310","283","275","24","20231101083112","기장JC","35.280943","129.225566","해운대IC","35.217999","129.207201"
"202310","0651CZE015","1","809852","83.84","64","8925","0","1.94","0.03","71","63","62","6","20231101083112","동부산IC","35.203539","129.202320","해운대IC","35.217999","129.207201"
"202310","0651CZS040","1","777105","105.32","352","8925","0","5.59","0.01","360","354","341","13","20231101083112","온양IC","35.413716","129.260607","장안IC","35.327555","129.236461"
"202310","0651CZE030","1","868590","98.54","196","8925","0","2.60","0.01","200","197","190","7","20231101083112","기장JC","35.280943","129.225566","장안IC","35.327555","129.236461"
"202310","0651CZE040","1","747377","101.76","364","8925","0","5.17","0.01","370","366","352","12","20231101083112","장안IC","35.327555","129.236461","온양IC","35.413716","129.260607"
"202310","0651CZS050","1","727172","99.73","284","8925","0","4.70","0.01","290","285","274","11","20231101083112","청량IC","35.478941","129.281868","온양IC","35.413716","129.260607"
"202310","0651CZS060","1","612632","108.19","118","8925","0","1.86","0.01","120","118","115","3","20231101083112","울주JC","","","청량IC","35.478941","129.281868"
"202310","0651CZE050","1","718774","93.50","302","8925","0","3.00","0.00","307","304","297","7","20231101083112","온양IC","35.413716","129.260607","청량IC","35.478941","129.281868"
"202310","0600CZS020","1","2184459","81.09","42","8923","0","1.90","0.04","46","42","39","4","20231101083112","미사IC","37.581659","127.190933","선동IC","37.577954","127.183588"
"202310","0600CZE020","1","2026439","90.98","37","8923","0","1.02","0.02","41","37","36","3","20231101083112","선동IC","37.577954","127.183588","미사IC","37.581659","127.190933"
"202310","0600CZS030","1","1559298","92.85","78","8923","0","3.62","0.04","87","77","73","9","20231101083112","덕소삼패IC","37.592577","127.208020","미사IC","37.581659","127.190933"
"202310","0600CZE030","1","1488170","95.75","76","8923","0","3.26","0.04","88","75","72","11","20231101083112","미사IC","37.581659","127.190933","덕소삼패IC","37.592577","127.208020"
"202310","0600CZS040","1","1319798","97.35","143","8923","0","2.16","0.01","146","142","138","5","20231101083112","남양주TG","37.597577","127.241374","덕소삼패IC","37.592577","127.208020"
"202310","0600CZE040","1","1283254","91.72","151","8923","0","14.64","0.09","195","146","141","37","20231101083112","덕소삼패IC","37.592577","127.208020","남양주TG","37.597577","127.241374"
"202310","0600CZS050","1","1144943","91.88","275","8923","0","6.33","0.02","288","274","266","15","20231101083112","화도IC","37.631750","127.311149","남양주TG","37.597577","127.241374"
"202310","0600CZE050","1","1342997","82.18","308","8923","0","43.51","0.13","445","294","274","119","20231101083112","남양주TG","37.597577","127.241374","화도IC","37.631750","127.311149"
"202310","0600CZS060","1","1025474","78.96","241","8923","0","44.68","0.18","347","235","194","107","20231101083112","서종IC","37.634276","127.370289","화도IC","37.631750","127.311149"
"202310","0600CZE060","1","1157728","92.41","206","8923","0","8.76","0.04","241","204","195","32","20231101083112","화도IC","37.631750","127.311149","서종IC","37.634276","127.370289"
"202310","0600CZS070","1","939979","83.46","555","8923","0","101.64","0.17","822","518","492","231","20231101083112","설악IC","37.669385","127.495210","서종IC","37.634276","127.370289"
"202310","0600CZS080","1","857531","95.45","535","8923","0","29.74","0.05","655","530","510","101","20231101083112","강촌IC","37.734596","127.624603","설악IC","37.669385","127.495210"
"202310","0600CZE070","1","1052251","95.73","484","8923","0","18.42","0.03","555","483","454","70","20231101083112","서종IC","37.634276","127.370289","설악IC","37.669385","127.495210"
"202310","0160CZE010","1","620614","91.49","472","89225","22","6.80","0.01","481","471","460","14","20231101083112","언양JC","35.566603","129.129980","울산JCT","35.557342","129.250924"
"202310","0651CZE070","1","507967","96.59","159","8925","0","3.95","0.02","165","161","152","9","20231101083112","문수IC","35.516529","129.247425","울산JCT","35.557342","129.250924"
"202310","0652CZS010","1","388940","103.11","284","87581","36","8.12","0.02","294","287","270","16","20231101083112","범서IC","35.616707","129.282953","울산JCT","35.557342","129.250924"
"202310","0600CZE110","1","429138","99.01","177","8923","0","4.92","0.02","189","176","168","14","20231101083112","동산TG","37.755583","127.734496","조양IC","37.761326","127.758490"
"202310","0301CZE010","1","187437","80.92","179","8928","4364","5.81","0.03","190","178","172","12","20231101083112","당진JC","36.851018","126.618518","면천IC","36.823411","126.647532"
"202310","0301CZS020","1","387030","101.45","307","89231","47","12.68","0.04","326","310","286","28","20231101083112","고덕IC","36.761738","126.705228","면천IC","36.823411","126.647532"
"202310","0301CZE020","1","359833","100.91","308","81451","578","8.98","0.02","327","311","295","22","20231101083112","면천IC","36.823411","126.647532","고덕IC","36.761738","126.705228"
"202310","0301CZS030","1","381541","102.46","410","89236","44","16.81","0.04","432","414","383","34","20231101083112","예산수덕IC","36.676939","126.775631","고덕IC","36.761738","126.705228"
"202310","0301CZE030","1","352003","102.74","409","81458","37","19.40","0.04","441","415","378","44","20231101083112","고덕IC","36.761738","126.705228","예산수덕IC","36.676939","126.775631"
"202310","0301CZS040","1","438347","98.27","458","89235","45","13.35","0.02","484","463","437","32","20231101083112","신양IC","36.595674","126.867829","예산수덕IC","36.676939","126.775631"
"202310","0301CZE040","1","402052","100.80","446","89235","44","19.59","0.04","489","453","417","50","20231101083112","예산수덕IC","36.676939","126.775631","신양IC","36.595674","126.867829"
"202310","0301CZS050","1","469635","102.09","371","89237","43","14.33","0.03","403","375","347","39","20231101083112","유구IC","36.564998","126.975581","신양IC","36.595674","126.867829"
"202310","0301CZE050","1","459803","97.98","386","89237","43","13.93","0.03","424","391","365","41","20231101083112","신양IC","36.595674","126.867829","유구IC","36.564998","126.975581"
"202310","0301CZS060","1","526612","98.79","333","88879","59","10.57","0.03","353","334","314","27","20231101083112","마곡사IC","36.493581","127.026728","유구IC","36.564998","126.975581"
"202310","1510CZE060","1","485490","98.51","129","89238","42","4.12","0.03","142","129","124","12","20231101083112","서공주IC","36.454753","127.057688","서공주JC","36.485518","127.062499"
"202310","0301CZS080","1","475252","93.92","100","89239","40","4.24","0.04","117","100","94","16","20231101083112","공주JC","36.485141","127.103906","서공주JC","36.485518","127.062499"
"202310","0301CZE070","1","-1","0.00","-1","8928","6","0.00","0.00","0","0","0","0","20231101083112","마곡사IC","36.493581","127.026728","서공주JC","36.485518","127.062499"
"202310","1510CZS060","1","435691","105.26","121","89238","28","6.66","0.05","146","120","113","23","20231101083112","서공주JC","36.485518","127.062499","서공주IC","36.454753","127.057688"
"202310","1510CZE050","1","462561","104.46","472","89237","41","13.60","0.02","494","476","448","32","20231101083112","청양IC","36.374229","126.950805","서공주IC","36.454753","127.057688"
"202310","1510CZS050","1","366603","106.51","463","60742","28","11.24","0.02","480","467","441","27","20231101083112","서공주IC","36.454753","127.057688","청양IC","36.374229","126.950805"
"202310","1510CZE040","1","453035","102.31","437","89236","44","13.89","0.03","462","438","412","35","20231101083112","부여IC","36.297785","126.851833","청양IC","36.374229","126.950805"
"202310","1510CZS040","1","374842","107.65","415","68518","30","13.16","0.03","440","417","393","32","20231101083112","청양IC","36.374229","126.950805","부여IC","36.297785","126.851833"
"202310","1510CZE030","1","392498","105.87","301","58142","34","7.89","0.02","313","303","286","18","20231101083112","서부여IC","36.239552","126.790017","부여IC","36.297785","126.851833"
"202310","1510CZS030","1","272734","100.91","316","29651","12","6.64","0.02","327","318","303","16","20231101083112","부여IC","36.297785","126.851833","서부여IC","36.239552","126.790017"
"202310","1510CZE020","1","360628","104.43","711","47782","31","17.72","0.02","736","716","681","38","20231101083112","동서천JC","36.058328","126.772442","서부여IC","36.239552","126.790017"
"202310","0150CZS160","1","352667","103.44","312","52963","61","9.05","0.02","326","315","299","18","20231101083112","서천IC","36.098956","126.689189","동서천JC","36.058328","126.772442"
"202310","0150CZE150","1","557571","97.48","229","89228","22","21.51","0.09","339","227","217","85","20231101083112","군산IC","36.009107","126.799508","동서천JC","36.058328","126.772442"
"202310","1510CZS020","1","299158","101.38","732","40032","16","13.25","0.01","752","736","710","29","20231101083112","서부여IC","36.239552","126.790017","동서천JC","36.058328","126.772442"
"202310","1510CZE010","1","68745","66.51","35","8928","1043","1.98","0.05","38","36","31","4","20231101083112","동서천IC","36.017179","126.764396","동서천JC","36.058328","126.772442"
"202310","0301CZS100","1","545682","103.69","242","89211","69","6.38","0.02","256","243","230","18","20231101083112","서세종IC","36.494885","127.195121","공주IC","36.494866","127.129513"
"202310","0301CZE090","1","568746","104.92","98","88462","818","2.42","0.02","104","99","94","7","20231101083112","공주JC","36.485141","127.103906","공주IC","36.494866","127.129513"
"202310","0301CZE100","1","635524","99.30","253","87448","801","6.24","0.02","261","254","240","14","20231101083112","공주IC","36.494866","127.129513","서세종IC","36.494885","127.195121"
"202310","0301CZS110","1","629393","99.42","454","89237","43","8.93","0.01","466","457","438","19","20231101083112","남세종IC","36.424577","127.291348","서세종IC","36.494885","127.195121"
"202310","0301CZE110","1","617250","99.54","454","89235","44","13.88","0.03","481","455","431","35","20231101083112","서세종IC","36.494885","127.195121","남세종IC","36.424577","127.291348"
"202310","0301CZS120","1","763066","94.43","244","89238","41","7.20","0.02","264","244","231","23","20231101083112","유성JC","36.390093","127.340577","남세종IC","36.424577","127.291348"
"202310","2510CZE050","1","1159765","82.79","125","88505","705","2.74","0.02","136","125","120","11","20231101083112","유성IC","36.364178","127.331052","유성JC","36.390093","127.340577"
"202310","2510CZS060","1","1180101","87.04","190","89235","45","7.07","0.03","207","191","178","20","20231101083112","북대전IC","36.411308","127.381418","유성JC","36.390093","127.340577"
"202310","0301CZE120","1","793244","89.65","257","89234","42","10.76","0.04","293","254","243","35","20231101083112","남세종IC","36.424577","127.291348","유성JC","36.390093","127.340577"
"202310","0252CZE050","1","896296","97.90","257","8924","0","20.58","0.07","352","256","243","76","20231101083112","남공주IC","36.425688","127.087582","공주JC","36.485141","127.103906"
"202310","0301CZE080","1","584805","97.16","97","89214","31","3.66","0.03","106","95","93","9","20231101083112","서공주JC","36.485518","127.062499","공주JC","36.485141","127.103906"
"202310","0301CZS090","1","556802","104.22","99","88104","1176","3.01","0.03","104","100","94","7","20231101083112","공주IC","36.494866","127.129513","공주JC","36.485141","127.103906"
"202310","0252CZS060","1","978923","104.31","72","8919","0","2.51","0.03","75","72","68","4","20231101083112","북공주JC","36.509699","127.110916","공주JC","36.485141","127.103906"
"202310","0252CZS070","1","1086476","95.69","526","8923","0","26.77","0.05","588","527","486","71","20231101083112","정안IC","36.625082","127.120398","북공주JC","36.509699","127.110916"
"202310","0252CZE060","1","1022623","100.18","75","8925","0","3.00","0.04","86","75","70","11","20231101083112","공주JC","36.485141","127.103906","북공주JC","36.509699","127.110916"
"202310","0170CZE080","1","800312","99.26","95","8918","0","3.13","0.03","104","95","89","10","20231101083112","봉담TG","37.209135","126.965467","봉담IC","37.229340","126.956399"
"202310","0170CZS110","1","698088","97.06","233","8913","0","9.05","0.03","251","236","219","22","20231101083112","금곡IC","37.285118","126.949198","봉담IC","37.229340","126.956399"
"202310","0170CZE060","1","1382231","96.69","101","8906","0","3.08","0.03","106","102","95","7","20231101083112","서오산JC","37.176483","126.998353","정남IC","37.183186","126.972736"
"202310","0170CZS070","1","1043510","101.95","41","8213","0","1.11","0.02","43","41","38","3","20231101083112","화성JC","37.196425","126.964015","정남IC","37.183186","126.972736"
"202310","4000CZS020","1","954996","83.43","182","8213","0","14.96","0.08","211","185","157","37","20231101083112","서오산JC","37.176483","126.998353","북오산IC","37.183677","127.056647"
"202310","4000CZE010","1","1088292","89.34","200","8919","0","15.20","0.07","231","205","177","37","20231101083112","동탄JC","37.177644","127.096059","북오산IC","37.183677","127.056647"
"202310","0170CZS010","1","867654","92.37","101","8914","0","7.40","0.07","122","100","92","21","20231101083112","평택JC","37.024982","126.985034","오성IC","36.999640","127.004111"
"202310","0170CZE020","1","1193164","93.48","105","8914","0","4.03","0.03","117","105","97","14","20231101083112","평택JC","37.024982","126.985034","어연IC","37.054606","126.986075"
"202310","0170CZS030","1","1362922","94.13","40","8910","0","1.33","0.03","42","40","37","3","20231101083112","북평택TG","37.063835","126.991562","어연IC","37.054606","126.986075"
"202310","0170CZS050","1","1117183","94.00","204","8912","0","13.14","0.06","228","208","183","31","20231101083112","서오산JC","37.176483","126.998353","향남IC","37.127544","126.999731"
"202310","0170CZE040","1","1315550","89.48","295","8912","0","19.76","0.06","336","297","255","56","20231101083112","북평택TG","37.063835","126.991562","향남IC","37.127544","126.999731"
"202310","0170CZS060","1","1104400","93.40","105","8906","0","5.64","0.05","113","106","91","15","20231101083112","정남IC","37.183186","126.972736","서오산JC","37.176483","126.998353"
"202310","4000CZE020","1","1096286","81.75","186","8213","0","9.85","0.05","209","187","170","27","20231101083112","북오산IC","37.183677","127.056647","서오산JC","37.176483","126.998353"
"202310","0170CZE050","1","1264385","85.90","223","8912","0","18.53","0.08","283","222","188","66","20231101083112","향남IC","37.127544","126.999731","서오산JC","37.176483","126.998353"
"202310","0171CZS010","1","691415","80.37","296","8911","0","9.45","0.03","311","297","280","21","20231101083112","서오산TG","37.191367","127.011326","서오산JC","37.176483","126.998353"
"202310","0010CZE410","1","415670","90.16","155","13391","24","69.03","0.40","495","152","98","277","20231101083112","오산IC","37.143555","127.084274","동탄JC","37.177644","127.096059"
"202310","0010CZE410","2","26189","84.36","166","6995","67","30.38","0.17","287","164","136","105","20231101083112","오산IC","37.143555","127.084274","동탄JC","37.177644","127.096059"
"202310","4000CZS010","1","1197474","91.78","194","8919","0","14.57","0.07","229","201","172","39","20231101083112","북오산IC","37.183677","127.056647","동탄JC","37.177644","127.096059"
"202310","0010CZS420","1","2096540","80.64","195","0","0","7.15","0.03","209","195","184","17","20231101083112","기흥동탄IC","37.216437","127.097100","동탄JC","37.177644","127.096059"
"202310","0010CZS420","2","124968","99.35","159","0","270","4.79","0.03","174","158","151","16","20231101083112","기흥동탄IC","37.216437","127.097100","동탄JC","37.177644","127.096059"
"202310","4004CZS020","1","667495","102.66","167","8925","0","5.14","0.03","176","169","159","11","20231101083112","동탄IC","","","동탄JC","37.177644","127.096059"
"202310","0400CZE020","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","청북IC","37.048694","126.919693","평택JC","37.024982","126.985034"
"202310","0170CZE010","1","1106151","88.34","105","8914","0","8.78","0.08","137","104","95","29","20231101083112","오성IC","36.999640","127.004111","평택JC","37.024982","126.985034"
"202310","0170CZS020","1","1078816","96.91","101","8914","0","5.84","0.05","115","101","93","15","20231101083112","어연IC","37.054606","126.986075","평택JC","37.024982","126.985034"
"202310","0400CZS030","1","972005","67.60","303","0","0","14.55","0.04","324","311","279","31","20231101083112","평택고덕IC","","","평택JC","37.024982","126.985034"
"202310","1300CZS020","1","1210405","101.74","120","8925","0","1.26","0.01","123","120","118","3","20231101083112","공항입구IC","37.507276","126.512479","공항신도시JC","37.485386","126.488681"
"202310","1300CZE010","1","968025","101.24","99","8923","0","0.72","0.00","101","99","98","2","20231101083112","신불IC","37.461241","126.483719","공항신도시JC","37.485386","126.488681"
"202310","1102CZS010","1","479486","97.72","73","8233","0","1.62","0.02","76","73","70","4","20231101083112","영종IC","37.474559","126.507593","공항신도시JC","37.485386","126.488681"
"202310","1102CZE010","1","585088","95.49","75","8234","0","0.60","0.00","76","75","74","1","20231101083112","공항신도시JC","37.485386","126.488681","영종IC","37.474559","126.507593"
"202310","1102CZS020","1","639205","94.82","26","8142","0","0.30","0.01","27","26","26","0","20231101083112","인천대교TG","37.470066","126.512900","영종IC","37.474559","126.507593"
